tweet_id,favorite_count,retweet_count,date_time
680836378243002368,3699,1482,2015-12-26 19:43:36
680889648562991104,1894,406,2015-12-26 23:15:17
680913438424612864,2563,685,2015-12-27 00:49:49
680934982542561280,2226,487,2015-12-27 02:15:25
680940246314430465,3461,1173,2015-12-27 02:36:20
680959110691590145,4892,2199,2015-12-27 03:51:18
680970795137544192,2604,727,2015-12-27 04:37:44
681193455364796417,3990,1645,2015-12-27 19:22:30
681231109724700672,2568,531,2015-12-27 21:52:07
681242418453299201,1607,605,2015-12-27 22:37:04
681261549936340994,1559,300,2015-12-27 23:53:05
681281657291280384,3451,1217,2015-12-28 01:12:59
681297372102656000,3420,1061,2015-12-28 02:15:26
681302363064414209,4256,2027,2015-12-28 02:35:15
681320187870711809,2865,843,2015-12-28 03:46:05
681339448655802368,9998,4492,2015-12-28 05:02:37
681523177663676416,15421,6448,2015-12-28 17:12:42
681579835668455424,3812,1451,2015-12-28 20:57:50
681610798867845120,2054,522,2015-12-28 23:00:52
681654059175129088,2844,1026,2015-12-29 01:52:46
681679526984871937,1887,491,2015-12-29 03:33:58
681694085539872773,13754,4463,2015-12-29 04:31:49
681891461017812993,2647,924,2015-12-29 17:36:07
681981167097122816,2973,1135,2015-12-29 23:32:35
682003177596559360,3382,1685,2015-12-30 01:00:03
682032003584274432,7075,2235,2015-12-30 02:54:35
682047327939461121,3456,1064,2015-12-30 03:55:29
682059653698686977,5334,1876,2015-12-30 04:44:28
682242692827447297,3494,1308,2015-12-30 16:51:48
682259524040966145,4483,1352,2015-12-30 17:58:40
682303737705140231,3307,1103,2015-12-30 20:54:22
682389078323662849,1789,513,2015-12-31 02:33:29
682393905736888321,2390,753,2015-12-31 02:52:40
682406705142087680,8156,1952,2015-12-31 03:43:31
682429480204398592,3687,1282,2015-12-31 05:14:01
682638830361513985,2211,663,2015-12-31 19:05:54
682662431982772225,3273,1182,2015-12-31 20:39:41
682697186228989953,1411,394,2015-12-31 22:57:47
682750546109968385,1632,482,2016-01-01 02:29:49
682788441537560576,2652,1236,2016-01-01 05:00:24
682962037429899265,39917,18515,2016-01-01 16:30:13
683030066213818368,2316,809,2016-01-01 21:00:32
683078886620553216,2131,621,2016-01-02 00:14:32
683098815881154561,2322,720,2016-01-02 01:33:43
683111407806746624,3663,1014,2016-01-02 02:23:45
683142553609318400,3095,1153,2016-01-02 04:27:31
683357973142474752,3165,1038,2016-01-02 18:43:31
683391852557561860,8187,2636,2016-01-02 20:58:09
683449695444799489,4193,1780,2016-01-03 00:47:59
683462770029932544,2620,745,2016-01-03 01:39:57
683481228088049664,2825,1092,2016-01-03 02:53:17
683498322573824003,3400,1063,2016-01-03 04:01:13
683742671509258241,7025,3690,2016-01-03 20:12:10
683773439333797890,3608,1494,2016-01-03 22:14:26
683828599284170753,2999,1164,2016-01-04 01:53:37
683834909291606017,2823,1226,2016-01-04 02:18:42
683849932751646720,2825,1086,2016-01-04 03:18:23
683852578183077888,2070,390,2016-01-04 03:28:54
683857920510050305,4084,1230,2016-01-04 03:50:08
684097758874210310,4423,1587,2016-01-04 19:43:10
684122891630342144,2137,526,2016-01-04 21:23:02
684177701129875456,2178,747,2016-01-05 01:00:50
684188786104872960,3744,1304,2016-01-05 01:44:52
684195085588783105,2063,577,2016-01-05 02:09:54
684200372118904832,2341,1142,2016-01-05 02:30:55
684222868335505415,4144,1531,2016-01-05 04:00:18
684225744407494656,1335,235,2016-01-05 04:11:44
684241637099323392,8803,3645,2016-01-05 05:14:53
684460069371654144,2124,614,2016-01-05 19:42:51
684481074559381504,4160,1296,2016-01-05 21:06:19
684538444857667585,2855,1065,2016-01-06 00:54:18
684567543613382656,3245,1374,2016-01-06 02:49:55
684594889858887680,9640,3916,2016-01-06 04:38:35
684800227459624960,2922,1094,2016-01-06 18:14:31
684880619965411328,2258,917,2016-01-06 23:33:58
684902183876321280,2015,591,2016-01-07 00:59:40
684914660081053696,3769,1619,2016-01-07 01:49:14
684926975086034944,3778,530,2016-01-07 02:38:10
684940049151070208,3456,1159,2016-01-07 03:30:07
684959798585110529,7174,3459,2016-01-07 04:48:36
685169283572338688,4405,1583,2016-01-07 18:41:01
685198997565345792,2502,738,2016-01-07 20:39:06
685268753634967552,3340,1339,2016-01-08 01:16:17
685307451701334016,2221,487,2016-01-08 03:50:03
685315239903100929,3602,1197,2016-01-08 04:21:00
685321586178670592,2855,717,2016-01-08 04:46:13
685325112850124800,10251,4424,2016-01-08 05:00:14
685532292383666176,3272,1274,2016-01-08 18:43:29
685547936038666240,35519,17346,2016-01-08 19:45:39
685641971164143616,3151,860,2016-01-09 01:59:19
685663452032069632,3494,1615,2016-01-09 03:24:40
685667379192414208,2513,641,2016-01-09 03:40:16
685906723014619143,8105,3223,2016-01-09 19:31:20
685943807276412928,1765,679,2016-01-09 21:58:42
685973236358713344,2273,593,2016-01-09 23:55:38
686003207160610816,1958,709,2016-01-10 01:54:44
686007916130873345,2654,463,2016-01-10 02:13:27
686034024800862208,3356,1301,2016-01-10 03:57:12
686050296934563840,2375,816,2016-01-10 05:01:51
686358356425093120,2361,756,2016-01-11 01:25:58
686377065986265092,2381,624,2016-01-11 02:40:19
686386521809772549,3492,981,2016-01-11 03:17:53
686606069955735556,2030,597,2016-01-11 17:50:18
686618349602762752,3967,1504,2016-01-11 18:39:05
686683045143953408,3015,888,2016-01-11 22:56:10
686730991906516992,4467,1320,2016-01-12 02:06:41
686749460672679938,3746,1621,2016-01-12 03:20:05
686947101016735744,9260,3504,2016-01-12 16:25:26
687096057537363968,2410,675,2016-01-13 02:17:20
687102708889812993,2517,1097,2016-01-13 02:43:46
687109925361856513,6241,2735,2016-01-13 03:12:26
687124485711986689,2329,559,2016-01-13 04:10:18
687127927494963200,5893,2528,2016-01-13 04:23:58
687312378585812992,4679,2099,2016-01-13 16:36:55
687317306314240000,21668,10138,2016-01-13 16:56:30
687460506001633280,2195,599,2016-01-14 02:25:31
687476254459715584,2131,600,2016-01-14 03:28:06
687480748861947905,1719,277,2016-01-14 03:45:57
687494652870668288,2063,637,2016-01-14 04:41:12
687664829264453632,2083,569,2016-01-14 15:57:26
687704180304273409,2624,934,2016-01-14 18:33:48
687807801670897665,2571,774,2016-01-15 01:25:33
687818504314159109,2698,1062,2016-01-15 02:08:05
687826841265172480,2932,1258,2016-01-15 02:41:12
688064179421470721,1844,401,2016-01-15 18:24:18
688116655151435777,3030,869,2016-01-15 21:52:49
688179443353796608,2277,651,2016-01-16 02:02:19
688211956440801280,2385,927,2016-01-16 04:11:31
688385280030670848,10023,4918,2016-01-16 15:40:14
688519176466644993,2475,803,2016-01-17 00:32:18
688547210804498433,2804,773,2016-01-17 02:23:42
688789766343622656,2382,733,2016-01-17 18:27:32
688804835492233216,1028,218,2016-01-17 19:27:24
688828561667567616,1474,409,2016-01-17 21:01:41
688894073864884227,2403,774,2016-01-18 01:22:00
688898160958271489,2261,870,2016-01-18 01:38:15
688908934925697024,2274,854,2016-01-18 02:21:04
688916208532455424,2936,961,2016-01-18 02:49:58
689143371370250240,2188,574,2016-01-18 17:52:38
689154315265683456,3299,1108,2016-01-18 18:36:07
689275259254616065,1248,275,2016-01-19 02:36:42
689280876073582592,2152,795,2016-01-19 02:59:01
689283819090870273,3546,1221,2016-01-19 03:10:43
689289219123089408,2424,1029,2016-01-19 03:32:10
689517482558820352,3649,1574,2016-01-19 18:39:13
689557536375177216,2214,509,2016-01-19 21:18:22
689599056876867584,12536,6101,2016-01-20 00:03:21
689623661272240129,2414,723,2016-01-20 01:41:08
689659372465688576,11211,4308,2016-01-20 04:03:02
689661964914655233,3433,1020,2016-01-20 04:13:20
689835978131935233,2327,834,2016-01-20 15:44:48
689877686181715968,3239,1311,2016-01-20 18:30:32
689905486972461056,2607,768,2016-01-20 20:21:00
689977555533848577,1465,491,2016-01-21 01:07:23
689999384604450816,1531,414,2016-01-21 02:34:07
690005060500217858,3928,1865,2016-01-21 02:56:40
690015576308211712,2687,815,2016-01-21 03:38:27
690021994562220032,3004,1146,2016-01-21 04:03:58
690248561355657216,1810,457,2016-01-21 19:04:15
690360449368465409,2861,981,2016-01-22 02:28:52
690374419777196032,3492,956,2016-01-22 03:24:22
690400367696297985,2003,498,2016-01-22 05:07:29
690597161306841088,2109,666,2016-01-22 18:09:28
690649993829576704,1405,311,2016-01-22 21:39:24
690690673629138944,2490,874,2016-01-23 00:21:03
690728923253055490,2329,577,2016-01-23 02:53:03
690735892932222976,4056,1417,2016-01-23 03:20:44
690932576555528194,3535,1121,2016-01-23 16:22:17
690938899477221376,4454,2201,2016-01-23 16:47:25
690959652130045952,3844,1388,2016-01-23 18:09:53
691090071332753408,1836,377,2016-01-24 02:48:07
691096613310316544,3191,993,2016-01-24 03:14:07
691321916024623104,2777,729,2016-01-24 18:09:23
691416866452082688,20856,8447,2016-01-25 00:26:41
691444869282295808,2852,937,2016-01-25 02:17:57
691459709405118465,4371,1266,2016-01-25 03:16:56
691483041324204033,2549,635,2016-01-25 04:49:38
691675652215414786,2080,563,2016-01-25 17:35:00
691756958957883396,3115,1134,2016-01-25 22:58:05
691820333922455552,4241,1817,2016-01-26 03:09:55
692017291282812928,3087,1061,2016-01-26 16:12:33
692142790915014657,1761,430,2016-01-27 00:31:15
692158366030913536,2313,883,2016-01-27 01:33:08
692187005137076224,2707,908,2016-01-27 03:26:56
692417313023332352,10083,3824,2016-01-27 18:42:06
692530551048294401,1984,465,2016-01-28 02:12:04
692535307825213440,3438,1497,2016-01-28 02:30:58
692568918515392513,4654,1691,2016-01-28 04:44:32
692752401762250755,7345,4020,2016-01-28 16:53:37
692828166163931137,3090,965,2016-01-28 21:54:41
692894228850999298,2456,888,2016-01-29 02:17:12
692901601640583168,1929,666,2016-01-29 02:46:29
692905862751522816,2622,974,2016-01-29 03:03:25
692919143163629568,2871,823,2016-01-29 03:56:12
693095443459342336,2010,510,2016-01-29 15:36:45
693109034023534592,1848,673,2016-01-29 16:30:45
693155686491000832,8493,3539,2016-01-29 19:36:08
693231807727280129,3076,811,2016-01-30 00:38:37
693262851218264065,2396,554,2016-01-30 02:41:58
693280720173801472,3607,1371,2016-01-30 03:52:58
693486665285931008,1902,686,2016-01-30 17:31:20
693590843962331137,5458,2169,2016-01-31 00:25:18
693622659251335168,1655,409,2016-01-31 02:31:43
693629975228977152,2634,882,2016-01-31 03:00:47
693642232151285760,2732,459,2016-01-31 03:49:30
693647888581312512,2900,653,2016-01-31 04:11:58
693942351086120961,1859,407,2016-01-31 23:42:03
694001791655137281,3634,1145,2016-02-01 03:38:15
694183373896572928,3170,1024,2016-02-01 15:39:48
694206574471057408,4503,2250,2016-02-01 17:11:59
694329668942569472,2163,553,2016-02-02 01:21:07
694352839993344000,2194,685,2016-02-02 02:53:12
694356675654983680,1623,320,2016-02-02 03:08:26
694669722378485760,38294,15925,2016-02-02 23:52:22
694905863685980160,2981,1034,2016-02-03 15:30:43
695051054296211456,2866,868,2016-02-04 01:07:39
695064344191721472,1729,664,2016-02-04 02:00:27
695074328191332352,3056,1214,2016-02-04 02:40:08
695095422348574720,2832,675,2016-02-04 04:03:57
695314793360662529,3924,1631,2016-02-04 18:35:39
695409464418041856,9265,3930,2016-02-05 00:51:51
695446424020918272,4683,1993,2016-02-05 03:18:42
695629776980148225,4923,2330,2016-02-05 15:27:17
695767669421768709,2014,823,2016-02-06 00:35:13
695794761660297217,3421,859,2016-02-06 02:22:53
695816827381944320,3227,1290,2016-02-06 03:50:33
696405997980676096,3457,1255,2016-02-07 18:51:43
696488710901260288,2732,1138,2016-02-08 00:20:23
696713835009417216,2559,725,2016-02-08 15:14:57
696754882863349760,1581,390,2016-02-08 17:58:03
696877980375769088,2630,784,2016-02-09 02:07:12
696886256886657024,5202,1977,2016-02-09 02:40:05
696894894812565505,2529,743,2016-02-09 03:14:25
696900204696625153,3438,1131,2016-02-09 03:35:31
697242256848379904,2706,737,2016-02-10 02:14:42
697255105972801536,3250,1280,2016-02-10 03:05:46
697259378236399616,3542,1102,2016-02-10 03:22:44
697270446429966336,5022,2045,2016-02-10 04:06:43
697463031882764288,3675,1517,2016-02-10 16:51:59
697482927769255936,2605,749,2016-02-10 18:11:03
697575480820686848,2201,556,2016-02-11 00:18:49
697596423848730625,3256,1390,2016-02-11 01:42:02
697616773278015490,3395,1118,2016-02-11 03:02:54
697881462549430272,3251,1306,2016-02-11 20:34:41
697943111201378304,2579,759,2016-02-12 00:39:39
697990423684476929,3531,1424,2016-02-12 03:47:39
697995514407682048,1636,365,2016-02-12 04:07:53
698178924120031232,3021,812,2016-02-12 16:16:41
698195409219559425,18059,6586,2016-02-12 17:22:12
698262614669991936,5112,2222,2016-02-12 21:49:15
698342080612007937,2436,1046,2016-02-13 03:05:01
698355670425473025,2007,498,2016-02-13 03:59:01
698549713696649216,2495,685,2016-02-13 16:50:04
698635131305795584,1379,375,2016-02-13 22:29:29
698703483621523456,1564,416,2016-02-14 03:01:06
698710712454139905,2659,756,2016-02-14 03:29:49
698907974262222848,2735,681,2016-02-14 16:33:40
698953797952008193,2912,992,2016-02-14 19:35:46
698989035503689728,3645,1084,2016-02-14 21:55:47
699036661657767936,2810,1319,2016-02-15 01:05:02
699072405256409088,3235,1304,2016-02-15 03:27:04
699079609774645248,2630,722,2016-02-15 03:55:41
699088579889332224,2402,696,2016-02-15 04:31:20
699323444782047232,3398,960,2016-02-15 20:04:36
699370870310113280,2019,485,2016-02-15 23:13:03
699413908797464576,2215,681,2016-02-16 02:04:04
699423671849451520,1474,369,2016-02-16 02:42:52
699434518667751424,2334,564,2016-02-16 03:25:58
699446877801091073,6383,2882,2016-02-16 04:15:05
699691744225525762,11035,5060,2016-02-16 20:28:06
699775878809702401,2105,671,2016-02-17 02:02:25
